location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob
Ireland,84,Late-dry,7,Male,1,2009,75,95,189.0,0.015873015873015872,0.009091266592425656,0.823929666,0.272176715
Ireland,84,Late-dry,7,Female,2,2009,50,64,1735.0,0.0005763688760806917,0.0005762027515993391,0.823929666,0.279398523
Ireland,84,Late-dry,7,Female,2,2009,65,74,646.0,0.0015479876160990713,0.0015467890192363493,0.823929666,0.279398523
Ireland,84,Late-dry,7,Female,2,2009,75,95,209.0,0.009569377990430622,0.006734118298622437,0.823929666,0.279398523
Ireland,84,Late-wet,6,Male,1,2009,50,64,1365.0,0.0007326007326007326,0.0007323323315173149,0.823929666,0.272176715
Ireland,84,Late-wet,6,Male,1,2009,65,74,603.0,0.001658374792703151,0.0016569991186441608,0.823929666,0.272176715
Ireland,84,Late-wet,6,Male,1,2009,75,95,189.0,0.010582010582010581,0.007442915609676502,0.823929666,0.272176715
Ireland,84,Late-wet,6,Female,2,2009,50,64,1735.0,0.0011527377521613833,0.0008146387427403383,0.823929666,0.279398523
Ireland,84,Late-wet,6,Female,2,2009,65,74,646.0,0.0015479876160990713,0.0015467890192363493,0.823929666,0.279398523
Ireland,84,Late-wet,6,Female,2,2009,75,95,209.0,0.009569377990430622,0.006734118298622437,0.823929666,0.279398523
United Kingdom,95,Late,3,Both,3,2006,49,92,5344.0,0.005239520958083832,0.0009875789571077403,0.806817046,0.266325592
United Kingdom,95,Late,3,Both,3,2006,49,92,5344.0,0.005239520958083832,0.0009875789571077403,0.806817046,0.266325592
Australia,71,Intermediate,5,Both,3,2003,40,69,18316.0,0.14708451626992794,0.0026171050781634672,0.783600181,0.227447426
Australia,71,Late,3,Both,3,2003,40,69,18316.0,0.006660842978816335,0.0006010326407883943,0.783600181,0.227447426
Australia,71,Intermediate,5,Both,3,2003,40,69,18316.0,0.14708451626992794,0.0026171050781634672,0.783600181,0.227447426
Australia,71,Late,3,Both,3,2003,40,69,18316.0,0.006660842978816335,0.0006010326407883943,0.783600181,0.227447426
Japan,67,Intermediate,5,Male,1,2010,60,69,74.0,0.35135135135135137,0.05549574846814486,0.844361811,0.381188261
Japan,67,Intermediate,5,Male,1,2010,70,79,182.0,0.35714285714285715,0.03551751129277478,0.844361811,0.381188261
Japan,67,Intermediate,5,Male,1,2010,80,89,32.0,0.28125,0.07948042948974923,0.844361811,0.381188261
Japan,67,Intermediate,5,Female,2,2010,60,69,61.0,0.3114754098360656,0.05929344625597481,0.844361811,0.121370406
Japan,67,Intermediate,5,Female,2,2010,70,79,100.0,0.44,0.04963869458396343,0.844361811,0.121370406
Japan,67,Intermediate,5,Female,2,2010,80,89,31.0,0.41935483870967744,0.08862686513992751,0.844361811,0.121370406
Japan,67,Late,3,Male,1,2010,60,69,74.0,0.0,0.0,0.844361811,0.381188261
Japan,67,Late,3,Male,1,2010,70,79,182.0,0.01098901098901099,0.007727591718766409,0.844361811,0.381188261
Japan,67,Late,3,Male,1,2010,80,89,32.0,0.0,0.0,0.844361811,0.381188261
Japan,67,Late,3,Female,2,2010,60,69,61.0,0.0,0.0,0.844361811,0.121370406
Japan,67,Late,3,Female,2,2010,70,79,100.0,0.0,0.0,0.844361811,0.121370406
Japan,67,Late,3,Female,2,2010,80,89,31.0,0.03225806451612903,0.0317335081830945,0.844361811,0.121370406
Japan,67,Intermediate,5,Male,1,2010,60,69,74.0,0.35135135135135137,0.05549574846814486,0.844361811,0.381188261
Japan,67,Intermediate,5,Male,1,2010,70,79,182.0,0.35714285714285715,0.03551751129277478,0.844361811,0.381188261
Japan,67,Intermediate,5,Male,1,2010,80,89,32.0,0.28125,0.07948042948974923,0.844361811,0.381188261
Japan,67,Intermediate,5,Female,2,2010,60,69,61.0,0.3114754098360656,0.05929344625597481,0.844361811,0.121370406
Japan,67,Intermediate,5,Female,2,2010,70,79,100.0,0.44,0.04963869458396343,0.844361811,0.121370406
Japan,67,Intermediate,5,Female,2,2010,80,89,31.0,0.41935483870967744,0.08862686513992751,0.844361811,0.121370406
Japan,67,Late,3,Male,1,2010,60,69,74.0,0.0,0.0,0.844361811,0.381188261
Japan,67,Late,3,Male,1,2010,70,79,182.0,0.01098901098901099,0.007727591718766409,0.844361811,0.381188261
Japan,67,Late,3,Male,1,2010,80,89,32.0,0.0,0.0,0.844361811,0.381188261
Japan,67,Late,3,Female,2,2010,60,69,61.0,0.0,0.0,0.844361811,0.121370406
Japan,67,Late,3,Female,2,2010,70,79,100.0,0.0,0.0,0.844361811,0.121370406
Japan,67,Late,3,Female,2,2010,80,89,31.0,0.03225806451612903,0.0317335081830945,0.844361811,0.121370406
Thailand,18,Late-wet,6,Both,3,2010,50,99,7043.0,0.006957262530171802,0.0009904312196657333,0.62858944,0.226015097
Thailand,18,Late-dry,7,Both,3,2010,50,99,7043.0,0.03393440295328695,0.0021574690306306104,0.62858944,0.226015097
Thailand,18,Late-wet,6,Both,3,2010,50,99,7043.0,0.006957262530171802,0.0009904312196657333,0.62858944,0.226015097
Thailand,18,Late-dry,7,Both,3,2010,50,99,7043.0,0.03393440295328695,0.0021574690306306104,0.62858944,0.226015097
Republic of Korea,68,Late-wet,6,Male,1,2008,40,44,2071274.0,0.0004630000666256613,1.4947590359844412e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,40,44,2060714.0,0.00028000003882149585,1.1654922103515291e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,45,49,2045020.0,0.0007330001662575427,1.8925354768699782e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,45,49,2027237.0,0.0005140000897773669,1.591907001944694e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,50,54,1888552.0,0.001318999953403454,2.6410176898740525e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,50,54,1910031.0,0.0009670000120416893,2.248966305522967e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,55,59,1360878.0,0.0025050004482400335,4.284988600795313e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,55,59,1405979.0,0.0020739996827833134,3.8367552391225196e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,60,64,1057090.0,0.004851999356724593,6.758467387573445e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,60,64,1125179.0,0.00419399935476933,6.092432695441464e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,65,69,833278.0,0.009002997799053856,0.00010347484497843995,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,65,69,978955.0,0.008173000801875469,9.099706177110762e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,70,74,672918.0,0.012210997476661347,0.00013388335638144536,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,70,74,893156.0,0.010389002593052053,0.00010728908061976658,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,75,79,410728.0,0.014354998928731422,0.00018560287056678068,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,75,79,673643.0,0.011276002274201617,0.00012864716330368523,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,80,84,186008.0,0.01583802847189368,0.00028947964938851257,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,80,84,409500.0,0.010442002442002442,0.00015884939632580805,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,85,89,74120.0,0.01385590933621155,0.00042935843516615606,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,85,89,197044.0,0.008323014149124053,0.0002046651161070422,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,90,94,17770.0,0.011254924029262802,0.0007913520593537761,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,90,94,60559.0,0.004508000462359022,0.00027222093130941077,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,95,100,2848.0,0.011235955056179775,0.0019750647452546413,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,95,100,14265.0,0.0028040658955485456,0.0004427397028103334,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,40,44,2071274.0,0.0004630000666256613,1.4947590359844412e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,40,44,2060714.0,0.00028000003882149585,1.1654922103515291e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,45,49,2045020.0,0.0007330001662575427,1.8925354768699782e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,45,49,2027237.0,0.0005140000897773669,1.591907001944694e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,50,54,1888552.0,0.001318999953403454,2.6410176898740525e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,50,54,1910031.0,0.0009670000120416893,2.248966305522967e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,55,59,1360878.0,0.0025050004482400335,4.284988600795313e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,55,59,1405979.0,0.0020739996827833134,3.8367552391225196e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,60,64,1057090.0,0.004851999356724593,6.758467387573445e-05,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,60,64,1125179.0,0.00419399935476933,6.092432695441464e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,65,69,833278.0,0.009002997799053856,0.00010347484497843995,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,65,69,978955.0,0.008173000801875469,9.099706177110762e-05,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,70,74,672918.0,0.012210997476661347,0.00013388335638144536,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,70,74,893156.0,0.010389002593052053,0.00010728908061976658,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,75,79,410728.0,0.014354998928731422,0.00018560287056678068,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,75,79,673643.0,0.011276002274201617,0.00012864716330368523,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,80,84,186008.0,0.01583802847189368,0.00028947964938851257,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,80,84,409500.0,0.010442002442002442,0.00015884939632580805,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,85,89,74120.0,0.01385590933621155,0.00042935843516615606,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,85,89,197044.0,0.008323014149124053,0.0002046651161070422,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,90,94,17770.0,0.011254924029262802,0.0007913520593537761,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,90,94,60559.0,0.004508000462359022,0.00027222093130941077,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,95,100,2848.0,0.011235955056179775,0.0019750647452546413,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,95,100,14265.0,0.0028040658955485456,0.0004427397028103334,0.833894627,0.059257658
Australia,71,Late,3,Both,3,2009,40,95,1290.0,0.011627906976744186,0.0029848063259056154,0.799174373,0.191333356
Algeria,139,Late,3,Both,3,2011,55,65,217.0,0.027649769585253458,0.01113082236749212,0.607825529,0.169450742
Algeria,139,Late,3,Both,3,2011,65,75,236.5,0.035940803382663845,0.012104034942161553,0.607825529,0.169450742
Algeria,139,Late,3,Both,3,2011,75,85,98.0,0.1326530612244898,0.03426431275085469,0.607825529,0.169450742
Algeria,139,Late,3,Both,3,2011,85,95,39.0,0.16666666666666666,0.05967623950328607,0.607825529,0.169450742
Algeria,139,Late,3,Female,2,2011,55,95,335.0,0.050746268656716415,0.011991425403444682,0.607825529,0.018827054
Algeria,139,Late,3,Male,1,2011,55,95,256.5,0.06627680311890838,0.015532671783624365,0.607825529,0.317456446
Portugal,91,Late-dry,7,Female,2,2009,55,64,642.0,0.001557632398753894,0.0015564188166461983,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,65,74,608.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,75,84,366.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,85,95,68.0,0.014705882352941176,0.014597350372565921,0.702223399,0.205934437
Portugal,91,Late-dry,7,Male,1,2009,55,64,477.0,0.0020964360587002098,0.0020942373836761114,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,65,74,503.0,0.0019880715705765406,0.0019860943731002437,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,75,84,260.0,0.011538461538461539,0.0066231892863074385,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,85,95,51.0,0.0,0.0,0.702223399,0.352143424
Portugal,91,Late-wet,6,Female,2,2009,55,64,642.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,65,74,608.0,0.003289473684210526,0.00232218032440031,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,75,84,366.0,0.01912568306010929,0.007159366845420393,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,85,95,68.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-wet,6,Male,1,2009,55,64,477.0,0.0020964360587002098,0.0020942373836761114,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,65,74,503.0,0.0019880715705765406,0.0019860943731002437,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,75,84,260.0,0.0038461538461538464,0.003838750270769002,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,85,95,51.0,0.0196078431372549,0.019414657705424988,0.702223399,0.352143424
Portugal,91,Late-dry,7,Female,2,2009,55,64,669.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,65,74,598.0,0.005016722408026756,0.002889131665358733,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,75,84,351.0,0.011396011396011397,0.005665445398883517,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,85,95,77.0,0.07792207792207792,0.030547010331402304,0.702223399,0.205934437
Portugal,91,Late-dry,7,Male,1,2009,55,64,529.0,0.0,0.0,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,65,74,496.0,0.0020161290322580645,0.002014095618697572,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,75,84,258.0,0.01937984496124031,0.008582537383999356,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,85,95,43.0,0.046511627906976744,0.032114727613420276,0.702223399,0.352143424
Portugal,91,Late-wet,6,Female,2,2009,55,64,669.0,0.0029895366218236174,0.0021107594297124833,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,65,74,598.0,0.0016722408026755853,0.001670842023005734,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,75,84,351.0,0.017094017094017096,0.006918699973731653,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,85,95,77.0,0.012987012987012988,0.012902406138576676,0.702223399,0.205934437
Portugal,91,Late-wet,6,Male,1,2009,55,64,529.0,0.0,0.0,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,65,74,496.0,0.010080645161290322,0.004485421221818759,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,75,84,258.0,0.007751937984496124,0.005460160659383714,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,85,95,43.0,0.023255813953488372,0.02298380677217499,0.702223399,0.352143424
Portugal,91,Late-dry,7,Female,2,2009,55,64,642.0,0.001557632398753894,0.0015564188166461983,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,65,74,608.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,75,84,366.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,85,95,68.0,0.014705882352941176,0.014597350372565921,0.702223399,0.205934437
Portugal,91,Late-dry,7,Male,1,2009,55,64,477.0,0.0020964360587002098,0.0020942373836761114,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,65,74,503.0,0.0019880715705765406,0.0019860943731002437,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,75,84,260.0,0.011538461538461539,0.0066231892863074385,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,85,95,51.0,0.0,0.0,0.702223399,0.352143424
Portugal,91,Late-wet,6,Female,2,2009,55,64,642.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,65,74,608.0,0.003289473684210526,0.00232218032440031,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,75,84,366.0,0.01912568306010929,0.007159366845420393,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,85,95,68.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-wet,6,Male,1,2009,55,64,477.0,0.0020964360587002098,0.0020942373836761114,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,65,74,503.0,0.0019880715705765406,0.0019860943731002437,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,75,84,260.0,0.0038461538461538464,0.003838750270769002,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,85,95,51.0,0.0196078431372549,0.019414657705424988,0.702223399,0.352143424
Portugal,91,Late-dry,7,Female,2,2009,55,64,669.0,0.0,0.0,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,65,74,598.0,0.005016722408026756,0.002889131665358733,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,75,84,351.0,0.011396011396011397,0.005665445398883517,0.702223399,0.205934437
Portugal,91,Late-dry,7,Female,2,2009,85,95,77.0,0.07792207792207792,0.030547010331402304,0.702223399,0.205934437
Portugal,91,Late-dry,7,Male,1,2009,55,64,529.0,0.0,0.0,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,65,74,496.0,0.0020161290322580645,0.002014095618697572,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,75,84,258.0,0.01937984496124031,0.008582537383999356,0.702223399,0.352143424
Portugal,91,Late-dry,7,Male,1,2009,85,95,43.0,0.046511627906976744,0.032114727613420276,0.702223399,0.352143424
Portugal,91,Late-wet,6,Female,2,2009,55,64,669.0,0.0029895366218236174,0.0021107594297124833,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,65,74,598.0,0.0016722408026755853,0.001670842023005734,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,75,84,351.0,0.017094017094017096,0.006918699973731653,0.702223399,0.205934437
Portugal,91,Late-wet,6,Female,2,2009,85,95,77.0,0.012987012987012988,0.012902406138576676,0.702223399,0.205934437
Portugal,91,Late-wet,6,Male,1,2009,55,64,529.0,0.0,0.0,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,65,74,496.0,0.010080645161290322,0.004485421221818759,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,75,84,258.0,0.007751937984496124,0.005460160659383714,0.702223399,0.352143424
Portugal,91,Late-wet,6,Male,1,2009,85,95,43.0,0.023255813953488372,0.02298380677217499,0.702223399,0.352143424
India,163,Early to intermediate,2,Both,3,2009,60,64,2263.0,0.1802916482545294,0.00808118795011089,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,65,69,1192.0,0.1837248322147651,0.01121667391401331,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,70,74,789.0,0.1926489226869455,0.014040287644987852,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,75,95,307.0,0.3745928338762215,0.027624343857658117,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,60,95,4791.0,0.019411396368190358,0.0019932360083172035,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,60,64,2263.0,0.1802916482545294,0.00808118795011089,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,65,69,1192.0,0.1837248322147651,0.01121667391401331,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,70,74,789.0,0.1926489226869455,0.014040287644987852,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,75,95,307.0,0.3745928338762215,0.027624343857658117,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,60,95,4791.0,0.019411396368190358,0.0019932360083172035,0.457672332,0.169289831
Germany,81,Late,3,Male,1,1999,40,49,266.0,0.0,0.0,0.846232398,0.375766218
Germany,81,Late,3,Male,1,1999,50,59,273.0,0.0,0.0,0.846232398,0.375766218
Germany,81,Late,3,Male,1,1999,60,69,232.0,0.004310344827586207,0.0043010452594115425,0.846232398,0.375766218
Germany,81,Late,3,Male,1,1999,70,75,87.0,0.034482758620689655,0.019562366514868118,0.846232398,0.375766218
Germany,81,Late,3,Female,2,1999,40,49,282.0,0.0,0.0,0.846232398,0.276530409
Germany,81,Late,3,Female,2,1999,50,59,244.0,0.0,0.0,0.846232398,0.276530409
Germany,81,Late,3,Female,2,1999,60,69,220.0,0.004545454545454545,0.004535112200892134,0.846232398,0.276530409
Germany,81,Late,3,Female,2,1999,70,75,69.0,0.0,0.0,0.846232398,0.276530409
Germany,81,Late,3,Male,1,1999,40,49,266.0,0.0,0.0,0.846232398,0.375766218
Germany,81,Late,3,Male,1,1999,50,59,273.0,0.0,0.0,0.846232398,0.375766218
Germany,81,Late,3,Male,1,1999,60,69,232.0,0.004310344827586207,0.0043010452594115425,0.846232398,0.375766218
Germany,81,Late,3,Male,1,1999,70,75,87.0,0.034482758620689655,0.019562366514868118,0.846232398,0.375766218
Germany,81,Late,3,Female,2,1999,40,49,282.0,0.0,0.0,0.846232398,0.276530409
Germany,81,Late,3,Female,2,1999,50,59,244.0,0.0,0.0,0.846232398,0.276530409
Germany,81,Late,3,Female,2,1999,60,69,220.0,0.004545454545454545,0.004535112200892134,0.846232398,0.276530409
Germany,81,Late,3,Female,2,1999,70,75,69.0,0.0,0.0,0.846232398,0.276530409
Nepal,164,Intermediate,5,Male,1,2013,60,95,410.5,0.33008526187576126,0.023209524997129485,0.380022326,0.325552877
Nepal,164,Intermediate,5,Female,2,2013,60,95,519.5,0.3426371511068335,0.020822219835091516,0.380022326,0.158069669
Nepal,164,Intermediate,5,Both,3,2013,60,69,475.0,0.32,0.021403393729918035,0.380022326,0.236364844
Nepal,164,Intermediate,5,Both,3,2013,70,79,348.5,0.35437589670014347,0.02562244468348853,0.380022326,0.236364844
Nepal,164,Intermediate,5,Both,3,2013,80,95,106.5,0.3568075117370892,0.04642080552902067,0.380022326,0.236364844
Nepal,164,Late-wet,6,Male,1,2013,60,95,410.5,0.007308160779537149,0.004203922408762785,0.380022326,0.325552877
Nepal,164,Late-wet,6,Female,2,2013,60,95,519.5,0.006737247353224254,0.0035890585657662307,0.380022326,0.158069669
Nepal,164,Late-wet,6,Both,3,2013,60,69,475.0,0.007368421052631579,0.003924049311300955,0.380022326,0.236364844
Nepal,164,Late-wet,6,Both,3,2013,70,79,348.5,0.005738880918220947,0.004046340665411961,0.380022326,0.236364844
Nepal,164,Late-wet,6,Both,3,2013,80,95,106.5,0.009389671361502348,0.009345484427530462,0.380022326,0.236364844
Nepal,164,Late-dry,7,Male,1,2013,60,95,410.5,0.0097442143727162,0.004848311648814571,0.380022326,0.325552877
Nepal,164,Late-dry,7,Female,2,2013,60,95,519.5,0.010587102983638113,0.004490395318195354,0.380022326,0.158069669
Nepal,164,Late-dry,7,Both,3,2013,60,69,475.0,0.011578947368421053,0.004908612269591046,0.380022326,0.236364844
Nepal,164,Late-dry,7,Both,3,2013,70,79,348.5,0.005738880918220947,0.004046340665411961,0.380022326,0.236364844
Nepal,164,Late-dry,7,Both,3,2013,80,95,106.5,0.018779342723004695,0.01315372419457025,0.380022326,0.236364844
Nepal,164,Intermediate,5,Male,1,2013,60,95,410.5,0.33008526187576126,0.023209524997129485,0.380022326,0.325552877
Nepal,164,Intermediate,5,Female,2,2013,60,95,519.5,0.3426371511068335,0.020822219835091516,0.380022326,0.158069669
Nepal,164,Intermediate,5,Both,3,2013,60,69,475.0,0.32,0.021403393729918035,0.380022326,0.236364844
Nepal,164,Intermediate,5,Both,3,2013,70,79,348.5,0.35437589670014347,0.02562244468348853,0.380022326,0.236364844
Nepal,164,Intermediate,5,Both,3,2013,80,95,106.5,0.3568075117370892,0.04642080552902067,0.380022326,0.236364844
Nepal,164,Late-wet,6,Male,1,2013,60,95,410.5,0.007308160779537149,0.004203922408762785,0.380022326,0.325552877
Nepal,164,Late-wet,6,Female,2,2013,60,95,519.5,0.006737247353224254,0.0035890585657662307,0.380022326,0.158069669
Nepal,164,Late-wet,6,Both,3,2013,60,69,475.0,0.007368421052631579,0.003924049311300955,0.380022326,0.236364844
Nepal,164,Late-wet,6,Both,3,2013,70,79,348.5,0.005738880918220947,0.004046340665411961,0.380022326,0.236364844
Nepal,164,Late-wet,6,Both,3,2013,80,95,106.5,0.009389671361502348,0.009345484427530462,0.380022326,0.236364844
Nepal,164,Late-dry,7,Male,1,2013,60,95,410.5,0.0097442143727162,0.004848311648814571,0.380022326,0.325552877
Nepal,164,Late-dry,7,Female,2,2013,60,95,519.5,0.010587102983638113,0.004490395318195354,0.380022326,0.158069669
Nepal,164,Late-dry,7,Both,3,2013,60,69,475.0,0.011578947368421053,0.004908612269591046,0.380022326,0.236364844
Nepal,164,Late-dry,7,Both,3,2013,70,79,348.5,0.005738880918220947,0.004046340665411961,0.380022326,0.236364844
Nepal,164,Late-dry,7,Both,3,2013,80,95,106.5,0.018779342723004695,0.01315372419457025,0.380022326,0.236364844
India,163,Early to intermediate,2,Both,3,2009,60,95,4772.0,0.18713327745180217,0.005645923206353675,0.457672332,0.169289831
India,163,Late-dry,7,Both,3,2009,60,95,4772.0,0.012154233025984913,0.0015862006860468643,0.457672332,0.169289831
India,163,Late-wet,6,Both,3,2009,60,95,4772.0,0.007753562447611065,0.001269726551220655,0.457672332,0.169289831
India,163,Early to intermediate,2,Both,3,2009,60,95,4772.0,0.18713327745180217,0.005645923206353675,0.457672332,0.169289831
India,163,Late-dry,7,Both,3,2009,60,95,4772.0,0.012154233025984913,0.0015862006860468643,0.457672332,0.169289831
India,163,Late-wet,6,Both,3,2009,60,95,4772.0,0.007753562447611065,0.001269726551220655,0.457672332,0.169289831
Australia,71,Early,4,Male,1,2015,50,98,704.0,0.14204545454545456,0.013157078946484267,0.824860715,0.173360861
Australia,71,Early,4,Female,2,2015,50,98,889.5,0.15401911186059583,0.012103043858839048,0.824860715,0.148018445
Australia,71,Early,4,Both,3,2015,50,59,466.5,0.1189710610932476,0.01498959608581401,0.824860715,0.160662961
Australia,71,Early,4,Both,3,2015,60,69,590.5,0.14394580863674852,0.014445753168691912,0.824860715,0.160662961
Australia,71,Early,4,Both,3,2015,70,79,359.0,0.17409470752089137,0.02001293038378583,0.824860715,0.160662961
Australia,71,Intermediate,5,Male,1,2015,50,98,704.0,0.10866477272727272,0.011729475539952058,0.824860715,0.173360861
