original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
173,India,163,Late,3,Both,3,2011,71,80,156,0.0192307692307692,0.0109956129787858,Asian ancestry,1.642807774102058,Late-dry,14.277594982105809,0.476832909,27.35408073075087
174,India,163,Late,3,Both,3,2011,81,100,25,0.0,0.0,Asian ancestry,0.01,Late-dry,14.277594982105809,0.476832909,27.35408073075087
209,Thailand,18,Late,3,Both,3,2006,50,59,4887,0.0010231225700838,0.0004573201962263,Asian ancestry,2.7848561522909687,Late-dry,11.81743254026047,0.610356678,28.98530766959453
210,Thailand,18,Late,3,Both,3,2006,60,69,3502,0.0022844089091947,0.0008067374744567,Asian ancestry,4.296304937682249,Late-dry,11.81743254026047,0.610356678,28.98530766959453
211,Thailand,18,Late,3,Both,3,2006,70,79,2034,0.0039331366764995,0.0013878364549736,Asian ancestry,4.3771066285937,Late-dry,11.81743254026047,0.610356678,28.98530766959453
212,Thailand,18,Late,3,Both,3,2006,80,95,465,0.0129032258064516,0.005233624244412,Asian ancestry,3.5913723576625527,Late-dry,11.81743254026047,0.610356678,28.98530766959453
224,Singapore,69,Late,3,Both,3,2005,40,99,3172,0.0025220680958385,0.0008905605706517,Asian ancestry,4.660929967070886,Late-dry,23.54156314632148,0.796455751,23.082253448996426
252,Japan,67,Late,3,Both,3,2008,50,59,1830,0.0027322404371584,0.0012202246723501,Asian ancestry,2.7848561522909687,Late-dry,39.91874210940812,0.840301217,30.284791876787544
253,Japan,67,Late,3,Both,3,2008,60,69,2842,0.0052779732582688,0.0013591657540538,Asian ancestry,8.055571758154217,Late-dry,39.91874210940812,0.840301217,30.284791876787544
254,Japan,67,Late,3,Both,3,2008,70,74,923,0.0097508125677139,0.0032343856466658,Asian ancestry,4.911630225355605,Late-dry,39.91874210940812,0.840301217,30.284791876787544
255,India,163,Late,3,Both,3,2009,45,49,378,0.0,0.0,Asian ancestry,0.01,Late-dry,14.293387866913148,0.457672332,28.71197815737715
256,India,163,Late,3,Both,3,2009,50,54,562,0.0017793594306049,0.0017777756657779,Asian ancestry,0.5821527572393792,Late-dry,14.293387866913148,0.457672332,28.71197815737715
257,India,163,Late,3,Both,3,2009,55,59,846,0.0023640661938534,0.0016696701252902,Asian ancestry,1.0747517092138257,Late-dry,14.293387866913148,0.457672332,28.71197815737715
258,India,163,Late,3,Both,3,2009,60,64,652,0.0,0.0,Asian ancestry,0.01,Late-dry,14.293387866913148,0.457672332,28.71197815737715
259,India,163,Late,3,Both,3,2009,65,69,707,0.0028288543140028,0.0019974707831109,Asian ancestry,1.0823206090570443,Late-dry,14.293387866913148,0.457672332,28.71197815737715
260,India,163,Late,3,Both,3,2009,70,74,224,0.0133928571428571,0.0076804158766004,Asian ancestry,1.637210075118535,Late-dry,14.293387866913148,0.457672332,28.71197815737715
261,India,163,Late,3,Both,3,2009,75,95,180,0.0333333333333333,0.0133795495319914,Asian ancestry,3.546866440340417,Late-dry,14.293387866913148,0.457672332,28.71197815737715
286,Taiwan (Province of China),8,Late,3,Male,1,2010,65,69,103,0.029126213592233,0.0165693239996672,Asian ancestry,1.5635772593870527,Late-dry,25.973208968601508,0.827226752,42.13881925978919
287,Taiwan (Province of China),8,Late,3,Male,1,2010,70,74,96,0.03125,0.017758049084617,Asian ancestry,1.57727891573817,Late-dry,25.973208968601508,0.827226752,42.13881925978919
288,Taiwan (Province of China),8,Late,3,Male,1,2010,75,79,78,0.1025641025641025,0.0343520065157478,Asian ancestry,4.225910699285049,Late-dry,25.973208968601508,0.827226752,42.13881925978919
289,Taiwan (Province of China),8,Late,3,Male,1,2010,80,95,88,0.0909090909090909,0.0306454482937837,Asian ancestry,4.634268912692548,Late-dry,25.973208968601508,0.827226752,42.13881925978919
290,Taiwan (Province of China),8,Late,3,Female,2,2010,65,69,86,0.0465116279069767,0.0227085416714083,Asian ancestry,2.251454853794832,Late-dry,34.34568339124513,0.827226752,24.1809445166813
291,Taiwan (Province of China),8,Late,3,Female,2,2010,70,74,84,0.0357142857142857,0.0202480967683514,Asian ancestry,1.7022330113316866,Late-dry,34.34568339124513,0.827226752,24.1809445166813
292,Taiwan (Province of China),8,Late,3,Female,2,2010,75,79,60,0.15,0.0460977222864644,Asian ancestry,5.128886533354404,Late-dry,34.34568339124513,0.827226752,24.1809445166813
293,Taiwan (Province of China),8,Late,3,Female,2,2010,80,95,78,0.141025641025641,0.0394086756033113,Asian ancestry,6.812878303073791,Late-dry,34.34568339124513,0.827226752,24.1809445166813
302,China,6,Late,3,Male,1,2012,50,59,297,0.0033670033670033,0.0033613302317738,Asian ancestry,0.5373352890542151,Late-dry,12.7951447347516,0.657144292,50.57944299494015
303,China,6,Late,3,Male,1,2012,60,69,321,0.0093457943925233,0.0053705237159402,Asian ancestry,1.5512448589703005,Late-dry,12.7951447347516,0.657144292,50.57944299494015
304,China,6,Late,3,Male,1,2012,70,79,159,0.0377358490566037,0.015112129068559,Asian ancestry,3.162955194910825,Late-dry,12.7951447347516,0.657144292,50.57944299494015
305,China,6,Late,3,Male,1,2012,80,95,100,0.06,0.0237486841740758,Asian ancestry,3.475701684519411,Late-dry,12.7951447347516,0.657144292,50.57944299494015
