original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
225,Republic of Korea,68,Early to intermediate,2,Both,3,2010,50,95,10449,0.0276581491051775,0.0016042929742699,Asian ancestry,174.99122096935815,Early,24.16219357559312,0.842511429,31.84241196681169
278,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,65,69,103,0.4854368932038835,0.0492455622090546,Asian ancestry,31.07072133991488,Early,25.973208968601508,0.827226752,42.13881925978919
279,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,70,74,96,0.4270833333333333,0.0504854723041505,Asian ancestry,24.58061441162617,Early,25.973208968601508,0.827226752,42.13881925978919
280,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,75,79,78,0.3846153846153846,0.0550857595414948,Asian ancestry,17.425432042510497,Early,25.973208968601508,0.827226752,42.13881925978919
281,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,80,95,88,0.4204545454545454,0.0526213446863918,Asian ancestry,20.968298508319943,Early,25.973208968601508,0.827226752,42.13881925978919
282,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,65,69,86,0.3372093023255814,0.0509786992396888,Asian ancestry,18.85453723481004,Early,34.34568339124513,0.827226752,24.1809445166813
283,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,70,74,84,0.3571428571428571,0.0522803610508142,Asian ancestry,18.86778188328805,Early,34.34568339124513,0.827226752,24.1809445166813
284,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,75,79,60,0.4166666666666667,0.0636468846521644,Asian ancestry,15.267865163968263,Early,34.34568339124513,0.827226752,24.1809445166813
285,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,80,95,78,0.3974358974358974,0.0554099644914046,Asian ancestry,18.5093856396162,Early,34.34568339124513,0.827226752,24.1809445166813
294,China,6,Early to intermediate,2,Male,1,2012,50,59,297,0.1043771043771043,0.0177413633807911,Asian ancestry,18.90401191334776,Early,12.7951447347516,0.657144292,50.57944299494015
295,China,6,Early to intermediate,2,Male,1,2012,60,69,321,0.1744548286604361,0.0211816311870207,Asian ancestry,35.49452364052301,Early,12.7951447347516,0.657144292,50.57944299494015
296,China,6,Early to intermediate,2,Male,1,2012,70,79,159,0.1949685534591195,0.031418839901596,Asian ancestry,18.284799264689862,Early,12.7951447347516,0.657144292,50.57944299494015
297,China,6,Early to intermediate,2,Male,1,2012,80,95,100,0.33,0.0470212717820349,Asian ancestry,18.70145542633941,Early,12.7951447347516,0.657144292,50.57944299494015
298,China,6,Early to intermediate,2,Female,2,2012,50,59,460,0.0869565217391304,0.0131376562222261,Asian ancestry,25.559283777637983,Early,21.93204370752299,0.657144292,31.7827093422026
299,China,6,Early to intermediate,2,Female,2,2012,60,69,351,0.094017094017094,0.0155779338467444,Asian ancestry,21.85089998703189,Early,21.93204370752299,0.657144292,31.7827093422026
