original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
181,France,80,Early to intermediate,2,Female,2,1995,80,95,127,0.984251968503937,0.0110475104973683,NR,76.76489893613284,Early,30.06338188585747,0.757125789,32.19175205429531,p,,
188,Iceland,83,Early to intermediate,2,Male,1,1996,50,59,154,0.0584415584415584,0.018902714483911,NR,6.050579326209538,Early,16.942705906454698,0.78535642,44.08721977729689,p,,
189,Iceland,83,Early to intermediate,2,Female,2,1996,50,59,179,0.0726256983240223,0.0193975184537055,NR,8.770286056844135,Early,27.606179400875703,0.78535642,35.50515615570783,p,,
190,Iceland,83,Early to intermediate,2,Male,1,1996,60,69,133,0.150375939849624,0.0309939378700331,NR,13.049516732590863,Early,16.942705906454698,0.78535642,44.08721977729689,p,,
191,Iceland,83,Early to intermediate,2,Female,2,1996,60,69,197,0.1928934010152284,0.0281119532049083,NR,24.88762572921356,Early,27.606179400875703,0.78535642,35.50515615570783,p,,
192,Iceland,83,Early to intermediate,2,Male,1,1996,70,79,102,0.4215686274509804,0.048894496241866,NR,26.96008498578357,Early,16.942705906454698,0.78535642,44.08721977729689,p,,
193,Iceland,83,Early to intermediate,2,Female,2,1996,70,79,111,0.2882882882882883,0.0429936252475736,NR,20.145616763413635,Early,27.606179400875703,0.78535642,35.50515615570783,p,,
194,Iceland,83,Early to intermediate,2,Male,1,1996,80,95,24,0.5,0.1020620726159657,NR,7.338744056108994,Early,16.942705906454698,0.78535642,44.08721977729689,p,,
195,Iceland,83,Early to intermediate,2,Female,2,1996,80,95,31,0.5806451612903226,0.0886268651399275,NR,11.054145446803128,Early,27.606179400875703,0.78535642,35.50515615570783,p,,
212,United States of America,102,Early to intermediate,2,Both,3,1997,69,74,387,0.1059431524547803,0.0156445663766363,NR,26.0003961317292,Early,20.64139289467964,0.783979278,36.38047390588547,p,,
213,United States of America,102,Early to intermediate,2,Both,3,1997,75,79,1185,0.1265822784810126,0.0096591359545595,NR,93.57018902946682,Early,20.64139289467964,0.783979278,36.38047390588547,p,,
214,United States of America,102,Early to intermediate,2,Both,3,1997,80,84,529,0.2155009451795841,0.0178769310856266,NR,70.37002084044198,Early,20.64139289467964,0.783979278,36.38047390588547,p,,
215,United States of America,102,Early to intermediate,2,Both,3,1997,85,89,215,0.2465116279069767,0.0293925829287965,NR,32.47279043067612,Early,20.64139289467964,0.783979278,36.38047390588547,p,,
216,United States of America,102,Early to intermediate,2,Both,3,1997,90,97,45,0.2666666666666666,0.0659217643297392,NR,7.303969725973623,Early,20.64139289467964,0.783979278,36.38047390588547,p,,
224,United States of America,102,Early to intermediate,2,Male,1,2004,40,49,957,0.1650992685475444,0.0120014584655588,NR,106.45653278235558,Early,14.228503173847578,0.805304692,34.183704542571704,p,,
225,United States of America,102,Early to intermediate,2,Female,2,2004,40,49,1339,0.1463778939507095,0.0096600702645222,NR,132.51317657679155,Early,26.26374001286237,0.805304692,29.73308701940423,p,,
226,United States of America,102,Early to intermediate,2,Male,1,2004,50,59,739,0.2313937753721245,0.0155133490943559,NR,114.96100719798125,Early,14.228503173847578,0.805304692,34.183704542571704,p,,
227,United States of America,102,Early to intermediate,2,Female,2,2004,50,59,1055,0.1981042654028436,0.0122709909306053,NR,140.99921429849414,Early,26.26374001286237,0.805304692,29.73308701940423,p,,
228,United States of America,102,Early to intermediate,2,Male,1,2004,60,69,470,0.3340425531914893,0.0217558075322527,NR,102.43870635083827,Early,14.228503173847578,0.805304692,34.183704542571704,p,,
