original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
282,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,65,69,86,0.3372093023255814,0.0509786992396888,Asian ancestry,10.145462765189958,Intermediate,34.34568339124513,0.827226752,24.1809445166813,p,,
283,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,70,74,84,0.3571428571428571,0.0522803610508142,Asian ancestry,11.132218116711956,Intermediate,34.34568339124513,0.827226752,24.1809445166813,p,,
284,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,75,79,60,0.4166666666666667,0.0636468846521644,Asian ancestry,9.732134836031737,Intermediate,34.34568339124513,0.827226752,24.1809445166813,p,,
285,Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,80,95,78,0.3974358974358974,0.0554099644914046,Asian ancestry,12.490614360383791,Intermediate,34.34568339124513,0.827226752,24.1809445166813,p,,
294,China,6,Early to intermediate,2,Male,1,2012,50,59,297,0.1043771043771043,0.0177413633807911,Asian ancestry,12.095988086652238,Intermediate,12.7951447347516,0.657144292,50.57944299494015,p,,
295,China,6,Early to intermediate,2,Male,1,2012,60,69,321,0.1744548286604361,0.0211816311870207,Asian ancestry,20.505476359476987,Intermediate,12.7951447347516,0.657144292,50.57944299494015,p,,
296,China,6,Early to intermediate,2,Male,1,2012,70,79,159,0.1949685534591195,0.031418839901596,Asian ancestry,12.715200735310138,Intermediate,12.7951447347516,0.657144292,50.57944299494015,p,,
297,China,6,Early to intermediate,2,Male,1,2012,80,95,100,0.33,0.0470212717820349,Asian ancestry,14.29854457366059,Intermediate,12.7951447347516,0.657144292,50.57944299494015,p,,
298,China,6,Early to intermediate,2,Female,2,2012,50,59,460,0.0869565217391304,0.0131376562222261,Asian ancestry,14.440716222362015,Intermediate,21.93204370752299,0.657144292,31.7827093422026,p,,
299,China,6,Early to intermediate,2,Female,2,2012,60,69,351,0.094017094017094,0.0155779338467444,Asian ancestry,11.149100012968104,Intermediate,21.93204370752299,0.657144292,31.7827093422026,p,,
300,China,6,Early to intermediate,2,Female,2,2012,70,79,196,0.2193877551020408,0.0295594150902239,Asian ancestry,16.362158035774293,Intermediate,21.93204370752299,0.657144292,31.7827093422026,p,,
301,China,6,Early to intermediate,2,Female,2,2012,80,95,121,0.2396694214876033,0.0388074277089254,Asian ancestry,11.6847682726171,Intermediate,21.93204370752299,0.657144292,31.7827093422026,p,,
348,India,163,Early to intermediate,2,Both,3,2009,60,64,2263,0.1802916482545294,0.0080811879501108,Asian ancestry,138.2023399594878,Intermediate,14.293387866913148,0.457672332,28.71197815737715,p,,
349,India,163,Early to intermediate,2,Both,3,2009,65,69,1192,0.1837248322147651,0.0112166739140133,Asian ancestry,79.7795529641256,Intermediate,14.293387866913148,0.457672332,28.71197815737715,p,,
350,India,163,Early to intermediate,2,Both,3,2009,70,74,789,0.1926489226869455,0.0140402876449878,Asian ancestry,58.65242882610279,Intermediate,14.293387866913148,0.457672332,28.71197815737715,p,,
351,India,163,Early to intermediate,2,Both,3,2009,75,95,307,0.3745928338762215,0.0276243438576581,Asian ancestry,47.76145477376787,Intermediate,14.293387866913148,0.457672332,28.71197815737715,p,,
362,India,163,Early to intermediate,2,Both,3,2009,60,95,4772,0.1871332774518021,0.0056459232063536,Asian ancestry,354.9058458438316,Intermediate,14.293387866913148,0.457672332,28.71197815737715,p,,
383,Japan,67,Early to intermediate,2,Male,1,2007,50,95,1158,0.0414507772020725,0.0058575940311439,Asian ancestry,19.643812234044017,Intermediate,34.00394278855204,0.83829416,39.77823107114854,p,,
386,Japan,67,Early to intermediate,2,Female,2,2007,50,95,1505,0.0531561461794019,0.0057829265431807,Asian ancestry,30.36207432058777,Intermediate,45.03614464687483,0.83829416,23.18462986558044,p,,
420,China,6,Early to intermediate,2,Both,3,2017,50,95,1202,0.0399334442595673,0.0056476376084771,Asian ancestry,18.93571416425885,Intermediate,19.02720801865242,0.684619661,39.63319644668382,p,,
423,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,50,59,998,0.1062124248496994,0.0097530297259321,Asian ancestry,39.82343106521903,Intermediate,24.60454854847104,0.657961511,24.89451896682763,p,,
424,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,60,69,787,0.1435832274459974,0.0124999153360379,Asian ancestry,39.7843239921494,Intermediate,24.60454854847104,0.657961511,24.89451896682763,p,,
425,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,70,79,378,0.1666666666666666,0.0191684877595098,Asian ancestry,24.91331117573684,Intermediate,24.60454854847104,0.657961511,24.89451896682763,p,,
426,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,80,94,112,0.1785714285714285,0.0361894412222222,Asian ancestry,8.364812087636015,Intermediate,24.60454854847104,0.657961511,24.89451896682763,p,,
