age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
29,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Male,3.18794204374492e-07,6.293065443707878e-14,1.6095063015730594e-06,6.293065443707878e-14,1.6095063015730594e-06,4.845675699764822e-15,1.8370720861014522e-06,1.0263179127298369e-15,1.968430622999042e-06,4.506283783818519e-16,2.0436269635327218e-06
31,Male,8.017337834715606e-05,1.7972503378695508e-05,0.00022660369142272688,1.7972503378695508e-05,0.00022660369142272688,1.4530306885482285e-05,0.0002732707201287082,1.2868073661517217e-05,0.00029976255189063136,1.1390499874473153e-05,0.00031769454940231903
32,Male,0.00016094113992426285,3.586942233927442e-05,0.0004556699949059986,3.586942233927442e-05,0.0004556699949059986,2.8734909880454997e-05,0.0005499614814645929,2.5556849706351318e-05,0.0006028593323552878,2.2471067478862344e-05,0.0006392956551182628
33,Male,0.00024194077391423717,5.390642414141835e-05,0.0006855052753022251,5.390642414141835e-05,0.0006855052753022251,4.32131672135885e-05,0.0008278749764443229,3.8445319967352786e-05,0.0009069571629341509,3.377392539616892e-05,0.0009633735352634873
34,Male,0.00032287975452362157,7.191264680265771e-05,0.0009147557175032186,7.191264680265771e-05,0.0009147557175032186,5.769069660478574e-05,0.0011055973863856076,5.124845068024455e-05,0.0012115729999566426,4.48132242546535e-05,0.001286431458612264
35,Male,0.00040310072290608844,8.974461733692397e-05,0.0011424128555432697,8.974461733692397e-05,0.0011424128555432697,7.199076026941834e-05,0.0013796870401233086,6.387560679352552e-05,0.0015132578680614977,5.594197209056155e-05,0.0016057347897179932
36,Male,0.00047833759126771373,0.00013890867950891987,0.00123012126892961,0.00013890867950891987,0.00123012126892961,0.0001193258957860521,0.0014890309772566444,0.00011090797868518141,0.0015990351444728653,0.0001044199815365301,0.001686656782408427
37,Male,0.0005521674966592322,0.00016236419808665701,0.0013886126930860254,0.00016236419808665701,0.0013886126930860254,0.0001396832847696198,0.0016010859859974913,0.00013013876777222364,0.0017094088025105011,0.00012296839057940963,0.0018024488950756552
38,Male,0.0006249179356521762,0.0001802255621442439,0.0015887915456441295,0.0001802255621442439,0.0015887915456441295,0.0001539424634262806,0.0017791622711509792,0.00014031831025233755,0.0018720096458924968,0.00013392878812375187,0.0019396511869463574
39,Male,0.0006984838093585912,0.00019202957349348065,0.0018253843307125823,0.00019202957349348065,0.0018253843307125823,0.000163806298628779,0.0020134826108742848,0.0001502113106272012,0.0021105592813474685,0.00014193104365002737,0.0021833826091055913
40,Male,0.0007742242206960576,0.0002034736795486549,0.0020661601109023884,0.0002034736795486549,0.0020661601109023884,0.00017483921702031918,0.0022846300285934303,0.000158237651239367,0.0024076355748799028,0.00015017268993957507,0.0024805766047106396
41,Male,0.0009706080914108346,0.000375289734048718,0.002163603138887332,0.000375289734048718,0.002163603138887332,0.00033553261513821357,0.0023700422579707977,0.00031410282017296776,0.002490637212022093,0.00030165066200364427,0.0025579435451707553
42,Male,0.0011678627258793301,0.00045256416566216343,0.002282926873455007,0.00045256416566216343,0.002282926873455007,0.00040025258816703285,0.002482580372077114,0.0003776308749364403,0.0025879644658463015,0.0003649850906878932,0.002650042242035801
43,Male,0.0013657510659617338,0.000503974895895505,0.002439603813374469,0.000503974895895505,0.002439603813374469,0.0004465706659479997,0.002616733060675729,0.00041799695747772315,0.002713777286252501,0.00040203128579472503,0.0027654895864247984
44,Male,0.0015649588186971454,0.0005474315329393334,0.0027101204638286473,0.0005474315329393334,0.0027101204638286473,0.000481568836243073,0.002843917004919727,0.00044786317149593524,0.0029243760515178818,0.00043430808489930585,0.002977850648930779
45,Male,0.0017683433446003386,0.0005878127512431051,0.0030652510875074914,0.0005878127512431051,0.0030652510875074914,0.0005117974674950177,0.003217994174454721,0.0004790258182906831,0.0032953333284120767,0.0004595626318862674,0.0033612872625625157
46,Male,0.0020167562989773166,0.0010148376034890784,0.0032117700448827105,0.0010148376034890784,0.0032117700448827105,0.0009462588119589027,0.003380547160976273,0.0009116217356850498,0.0034619809740345326,0.0008889963243606124,0.003515091971245049
47,Male,0.00226973186958009,0.0013856247648718733,0.0033870818550092194,0.0013856247648718733,0.0033870818550092194,0.0012990800804948007,0.0035681126205440684,0.0012501818106573019,0.00366104442667384,0.0012175006100160275,0.0037077916062812277
48,Male,0.002522793246349909,0.0016899015045657288,0.003585799466831847,0.0016899015045657288,0.003585799466831847,0.0015704080713412143,0.0037711076321812337,0.0015050493526934624,0.003873595462265067,0.0014445337767892501,0.003930354816605193
49,Male,0.0027715219753388877,0.0019390503146588028,0.0038092593890636855,0.0019390503146588028,0.0038092593890636855,0.0017784259229734233,0.0039962876367686815,0.0016691364138434505,0.004096455773575785,0.0015847618294763054,0.0041527993815498225
50,Male,0.0030173410852201966,0.002114052156231478,0.004090148281110534,0.002114052156231478,0.004090148281110534,0.0019232613458986065,0.004283835439329821,0.001790957123783224,0.004376669039976642,0.0017020967876608065,0.004449617213385518
