original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
638,United States of America,102,Late-wet,6,Both,3,2001,60,69,312979,0.0088120928241191,0.0001670551734941,NR,0.796676793,0.246828435,2758.0,Late-wet,p,,
639,United States of America,102,Late-wet,6,Both,3,2001,70,79,150705,0.03358879930991,0.0004641030114756,NR,0.796676793,0.246828435,5061.999999999999,Late-wet,p,,
640,United States of America,102,Late-wet,6,Both,3,2001,80,87,44254,0.0758801464274415,0.0012587861755756,NR,0.796676793,0.246828435,3358.0,Late-wet,p,,
660,Norway,90,Late-wet,6,Both,3,2009,65,69,976,0.0051229508196721,0.002285177243765,NR,0.876582817,0.216588254,5.0,Late-wet,p,,
661,Norway,90,Late-wet,6,Both,3,2009,70,74,780,0.0179487179487179,0.0047537517535364,NR,0.876582817,0.216588254,13.999999999999998,Late-wet,p,,
662,Norway,90,Late-wet,6,Both,3,2009,75,79,554,0.0433212996389891,0.0086492591277824,NR,0.876582817,0.216588254,24.0,Late-wet,p,,
663,Norway,90,Late-wet,6,Both,3,2009,80,87,321,0.0716510903426791,0.0143950938764385,NR,0.876582817,0.216588254,23.0,Late-wet,p,,
672,Germany,81,Late-wet,6,Both,3,2010,90,92,89,0.1123595505617977,0.0334756127834672,NR,0.87794671,0.286391016,10.0,Late-wet,p,,
673,Germany,81,Late-wet,6,Both,3,2010,93,100,66,0.2121212121212121,0.0503210606384582,NR,0.87794671,0.286391016,14.0,Late-wet,p,,
707,Kenya,180,Late-wet,6,Both,3,2007,50,59,1508,0.003315649867374,0.0014803434286222,NR,0.413736227,0.13260535,5.0,Late-wet,p,,
708,Kenya,180,Late-wet,6,Both,3,2007,60,69,997,0.0100300902708124,0.003155846266367,NR,0.413736227,0.13260535,10.0,Late-wet,p,,
709,Kenya,180,Late-wet,6,Both,3,2007,70,79,547,0.0127970749542961,0.004805791339264,NR,0.413736227,0.13260535,7.0,Late-wet,p,,
710,Kenya,180,Late-wet,6,Both,3,2007,80,95,252,0.0277777777777777,0.010352166562499,NR,0.413736227,0.13260535,7.0,Late-wet,p,,
722,Republic of Korea,68,Late-wet,6,Male,1,2008,40,49,1847,0.0037899296155928,0.0014297417141926,NR,0.833894627,0.457010102,7.0,Late-wet,p,,
723,Republic of Korea,68,Late-wet,6,Male,1,2008,50,59,1668,0.0047961630695443,0.0016916284013618,NR,0.833894627,0.457010102,7.999999999999999,Late-wet,p,,
724,Republic of Korea,68,Late-wet,6,Male,1,2008,60,69,1516,0.0131926121372031,0.0029304343246806,NR,0.833894627,0.457010102,20.0,Late-wet,p,,
725,Republic of Korea,68,Late-wet,6,Male,1,2008,70,95,1125,0.0142222222222222,0.0035301810614293,NR,0.833894627,0.457010102,16.0,Late-wet,p,,
726,Republic of Korea,68,Late-wet,6,Female,2,2008,40,49,2385,0.0,0.0,NR,0.833894627,0.059257658,0.0,Late-wet,p,,
727,Republic of Korea,68,Late-wet,6,Female,2,2008,50,59,2295,0.0030501089324618,0.0011510733397723,NR,0.833894627,0.059257658,7.0,Late-wet,p,,
